year,animal_id,longitude,latitude
2007,KE_car063,-122.71864827748277,55.264489244466525
2007,KE_car064,-122.69060585630272,55.15433651854051
2007,KE_car065,-122.64281668066535,55.23956928301681
2007,MO_car006,-122.5371726202137,55.7893850496097
2007,MO_car009,-122.46189711017054,55.69497537079512
2007,MO_car052,-122.5317846693557,55.78152539686243
2007,MO_car066,-122.55446100890195,55.65718180268323
2007,MO_car067,-122.5306972584474,55.70106590015484
2007,NA_car054,-120.45751954854559,54.880861529956746
2007,NA_car055,-120.71101251052805,55.08766147344827
2007,NA_car056,-120.6197084170817,54.831771551009794
2007,NA_car077,-120.56473992984978,55.05941484667282
2007,QU_car007,-121.52654821031417,55.08700401489848
2007,QU_car035,-121.37283235270243,54.94363104912814
2007,QU_car036,-121.01294990468531,54.859974051270264
2007,QU_car037,-121.1084552255008,54.87608048684343
2007,QU_car038,-121.38924428043444,55.11668789068784
2007,QU_car045,-121.31252340714089,54.90426589629525
2007,QU_car046,-121.30802070060037,54.90376195373371
2007,QU_car057,-120.97174427544837,54.84463178854299
2007,QU_car058,-120.9618086112598,54.875444088651186
2007,QU_car059,-121.14536198682767,54.87810285299356
2007,QU_car060,-121.00913395883683,54.85846361205707
2007,QU_car068,-121.66277791552402,55.121275239024186
2007,QU_car069,-121.5850303858437,54.97074455390278
2007,QU_car070,-121.37571608755468,55.119712305553335
2007,QU_car071,-121.5121530792769,55.081629731467146
2007,QU_car072,-121.46392221121192,54.82106747698255
2007,QU_car073,-121.47401560278142,54.77885824317007
2007,QU_car074,-121.40154684053799,55.10504492563158
2007,QU_car075,-121.3579179431367,55.12839443945209
2008,BP_car022,-122.27794551648341,55.42739079213916
2008,BP_car100,-122.29602085120369,55.41232833032929
2008,BP_car101,-122.34948713755989,55.44499822106588
2008,GR_CG06,-122.98496668463267,56.56356857668358
2008,GR_GC01,-122.79819247534246,56.238545664382634
2008,GR_GC02,-122.60932094024965,56.28763701118589
2008,GR_GC03,-122.66099786983013,56.30964142436608
2008,GR_GC04,-122.7225117889748,56.45948640433432
2008,GR_GC05,-122.62030196951494,56.285627814509255
2008,GR_GC06,-123.05363894750771,56.621885266305945
2008,GR_GC07,-122.93223011871615,56.56261365904471
2008,GR_GC08,-122.87576809003899,56.54393783100742
2008,GR_GC09,-122.80356631797832,56.59775450850164
2008,GR_GC10,-122.80221054546281,56.56846613759626
2008,GR_GC11,-122.87292237130548,56.623414173045774
2008,GR_GC12,-122.95106115512193,56.615629591993866
2008,GR_GC13,-123.30571316698521,56.87526929505677
2008,GR_GC14,-123.01898475640797,56.66684265885839
2008,GR_GC15,-123.14017258316774,56.36446731501293
2008,GR_GC16,-122.7420449133442,56.440438556987935
2008,GR_GC17,-122.71413809750705,56.41072103360042
2008,GR_GC18,-122.56593216361335,56.26476689328453
2008,GR_GC19,-122.8540888616704,56.28633172402437
2008,GR_GC20,-122.59875101053692,56.27437279694517
2008,GR_GC21,-123.0589613511083,56.82999220906681
2008,GR_GC22,-122.88608289419449,56.758413916974725
2008,GR_GC23,-123.14552492838637,56.81035852709177
2008,KE_car004,-122.34679737631878,55.23217805131419
2008,KE_car026,-122.84671263083676,55.237054651887846
2008,KE_car039,-122.74529486885712,55.291448522283666
2008,KE_car048,-122.77471924683593,55.23072218596928
2008,KE_car049,-122.77492556056505,55.2207460175361
2008,KE_car050,-122.74802681894329,55.30109958949443
2008,KE_car051,-122.74206743740638,55.165247443730266
2008,KE_car053,-122.62158548627377,55.26868756393523
2008,KE_car061,-122.6257655853498,55.19728692688671
2008,KE_car062,-122.66126843049312,55.20593859230596
2008,KE_car063,-122.70954297859686,55.222397543411375
2008,KE_car064,-122.68771652293971,55.15490466076674
2008,KE_car065,-122.65883139848076,55.220639290151404
2008,KE_car095,-122.74811006482803,55.18084818377925
2008,KE_car096,-122.79607980366703,55.19687623836306
2008,KE_car097,-122.72701729112653,55.14813760008105
2008,KE_car098,-122.72769688187448,55.1748342313725
2008,KE_car099,-122.72371441108717,55.15051945808355
2008,MO_car006,-122.46855684698507,55.789241837956915
2008,MO_car066,-122.55358608054038,55.64884512638077
2008,MO_car067,-122.49896848961644,55.76588134746402
2008,MO_car079,-122.99708881394697,55.78799681747178
2008,MO_car080,-122.52327676512037,55.68831407472843
2008,MO_car102,-122.60832263078021,55.99151842709032
2008,MO_car103,-122.51953006627173,55.87000520954077
2008,MO_car104,-122.49206896832811,55.84681126491327
2008,NA_car056,-120.63292539965072,54.926206238298114
2008,NA_car077,-120.61824691211906,55.0772488096141
2008,NA_car078,-120.62213971919515,54.784850677396214
2008,QU_car007,-121.3393831350561,55.145249954582255
2008,QU_car035,-121.36644709078328,54.97257109545808
2008,QU_car036,-120.94973884234719,54.88613712886439
2008,QU_car037,-120.55032651694583,55.08037840675455
2008,QU_car057,-120.98608788891244,54.845765720691986
2008,QU_car058,-120.99421637155952,54.8698845239756
2008,QU_car059,-121.17631013780692,54.88973107310498
2008,QU_car068,-121.61325367641479,55.13920039164448
2008,QU_car069,-121.62890922457623,54.96452964459482
2008,QU_car070,-121.38327097283259,55.11883237930387
2008,QU_car071,-121.51876980228228,55.08935626767253
2008,QU_car073,-121.22642306485253,55.009186256037005
2008,QU_car074,-121.42167808371342,55.099289625041024
2008,QU_car075,-121.35110753108944,55.129929324293585
2009,BP_car100,-122.3598950382278,55.443780080936556
2009,BP_car101,-122.37447732427135,55.44620871007351
2009,BP_car115,-122.33484523731754,55.46304117175382
2009,GR_GC01,-122.57310935470603,56.277802294842836
2009,GR_GC02,-122.58590299588967,56.296853809474705
2009,GR_GC03,-122.63637985970254,56.29913269230277
2009,GR_GC04,-122.64175858246959,56.42971440198586
2009,GR_GC05,-122.61901189776688,56.3219329470666
2009,GR_GC07,-122.8742653753807,56.51178209935998
2009,GR_GC08,-122.89166039732925,56.56870141926233
2009,GR_GC09,-122.82733169703901,56.56718277986566
2009,GR_GC10,-122.88912298678031,56.57904686724272
2009,GR_GC11,-122.87624120384595,56.62059224389139
2009,GR_GC12,-122.94362958450813,56.60321642588706
2009,GR_GC15,-122.58642433457948,56.30999555119452
2009,GR_GC16,-122.66162496073909,56.33934944239701
2009,GR_GC17,-122.6187655216821,56.32151888852414
2009,GR_GC18,-122.62478377385149,56.32600965272873
2009,GR_GC19,-122.82937697503654,56.34667501394449
2009,GR_GC20,-122.58189744962044,56.278499728140744
2009,GR_GC21,-122.92881470299307,56.847763790114314
2009,GR_GC22,-122.8801793098666,56.75549432131828
2009,GR_GC23,-123.15655768809484,56.80523769505215
2009,KE_car062,-122.57007698798516,55.218012599108455
2009,KE_car063,-122.60794561281656,55.185245262190044
2009,KE_car064,-122.65947898294804,55.19622276606437
2009,KE_car065,-122.67561284154442,55.192171269515555
2009,KE_car095,-122.61545618720699,55.25751827201597
2009,KE_car096,-122.71938587481888,55.195778701240855
2009,KE_car097,-122.67163426538833,55.18585727260236
2009,KE_car098,-122.66796169224496,55.20998559706404
2009,KE_car099,-122.67181064528049,55.17196965797705
2009,KE_car118,-122.6145962194173,55.13372796877894
2009,KE_car119,-122.69871758334402,55.183583311393406
2009,KE_car120,-122.70305436474462,55.177941823416006
2009,KE_car121,-122.77352971013357,55.249195176916366
2009,MO_car079,-123.37129007245838,55.75374754419387
2009,MO_car080,-122.52023069831891,55.77801001311144
2009,MO_car102,-122.58551478010857,55.79224149495996
2009,MO_car103,-122.56333783381325,55.733433123375285
2009,MO_car104,-122.58587229307615,55.756422831641615
2009,MO_car116,-122.82746099466054,55.83156757252185
2009,NA_car056,-120.35079672763246,54.70718609582052
2009,NA_car077,-120.5869071465785,55.079312039682705
2009,NA_car078,-120.31335603736379,55.07762405639124
2009,QU_car057,-120.95331945058716,54.86758817221856
2009,QU_car068,-121.47749257491996,55.145628530496715
2009,QU_car069,-122.2430216657416,54.707459566071954
2009,QU_car070,-121.36096367012544,55.13646539152878
2009,QU_car071,-121.50121417584273,55.16293562478879
2009,QU_car074,-121.3655831311809,55.164520735190195
2009,QU_car075,-121.35577326027325,55.133991853150626
2009,QU_car105,-121.07798968828227,54.882169608441075
2009,QU_car106,-121.14393226604604,54.8263669761205
2009,QU_car107,-121.00237778490272,54.845007031871525
2009,QU_car109,-120.98869057636547,54.85848137231503
2009,QU_car110,-121.46189649633729,55.067105285452996
2009,QU_car111,-121.42638551156205,55.09938446186799
2009,QU_car112,-121.56267091617126,55.05182406101969
2009,QU_car113,-121.40526531726849,55.1159161589562
2009,QU_car114,-121.65029111091975,54.969273102238404
2010,BP_car100,-122.27193428931781,55.35537912031088
2010,BP_car101,-122.30769064074221,55.41758297983234
2010,BP_car115,-122.37653333930861,55.43751065859925
2010,GR_GC07,-122.71500379143478,56.42490371016465
2010,GR_GC08,-122.82187443035052,56.502018238955074
2010,GR_GC09,-122.7656582361319,56.59161856517572
2010,GR_GC11,-122.85921151509467,56.63116855397227
2010,GR_GC12,-122.76522320871415,56.592318128663294
2010,GR_GC16,-122.57314181638363,56.302452175476155
2010,GR_GC19,-122.79050407431303,56.45344252858456
2010,GR_GC20,-122.50487347733444,56.31633067066839
2010,GR_GC21,-122.36477427478556,57.05294816991877
2010,GR_GC23,-122.9722693521927,56.75613567651118
2010,KE_car096,-122.54020782167305,55.37074946363551
2010,KE_car097,-122.61047876705186,55.229031684566785
2010,KE_car098,-122.62637639840086,55.289612743962074
2010,KE_car099,-122.43084051515946,55.27705636916491
2010,KE_car119,-122.57556104402539,55.14553144051073
2010,KE_car120,-122.62264616293908,55.18965048184555
2010,KE_car121,-122.581952342266,55.236387283842916
2010,KE_car127,-122.6392955481461,55.16582498369249
2010,KE_car128,-122.77280477049689,55.16767438988799
2010,KE_car129,-122.53182325224506,55.21656097261494
2010,KE_car130,-122.74626390005793,55.132072720064734
2010,KE_car131,-122.70825936893307,55.122284259251536
2010,MO_car103,-122.58299755012284,55.72175076071193
2010,MO_car104,-122.74760699408439,55.74079702607604
2010,MO_car116,-122.9130041241829,55.779711618162715
2010,NA_car132,-120.16343826366199,55.09974354137813
2010,NA_car133,-120.71271369068778,54.54148196253506
2010,QU_car106,-121.07569125164623,54.87300090186712
2010,QU_car107,-121.03160050938814,54.86114988616978
2010,QU_car110,-121.52316522425845,54.9979627206192
2010,QU_car111,-121.41099411758785,55.1013713171366
2010,QU_car113,-121.44283937073156,55.11737384785361
2010,QU_car114,-121.6493849628626,55.02930375291886
2010,QU_car125,-121.41484106198695,55.11676019024658
2010,QU_car126,-120.97200492202856,54.871750368188614
2011,BP_car144,-122.36470632053718,55.44672898907908
2011,BP_car145,-122.39145423697025,55.45572977210314
2011,KE_car119,-122.56472700096678,55.16368623585272
2011,KE_car120,-122.67178618118572,55.204782361143465
2011,KE_car127,-122.4219790922796,55.18920927296944
2011,KE_car128,-122.66448114798898,55.20143253485431
2011,KE_car130,-122.66756155515526,55.19919685696398
2011,KE_car131,-122.5886171531904,55.17326288136437
2011,MO_car103,-122.46221891398301,55.86411153334221
2011,MO_car104,-122.70714865281086,55.76025915819834
2011,MO_car147,-122.69744928666474,55.66338964975179
2011,MO_car148,-122.737155479748,55.83555882824209
2011,MO_car149,-122.63030226859708,55.7948249165457
2011,MO_car150,-122.59986122688066,55.66697498150897
2011,MO_car151,-122.6558304239923,55.65640829563027
2011,NA_car132,-120.17701965757615,55.11721568228434
2011,NA_car133,-120.65938002622399,54.62573718885108
2011,NA_car134,-120.20058959022143,55.12901149719614
2011,NA_car135,-120.15175527055649,55.12636604332085
2011,QU_car106,-121.51289637171033,54.737959572649295
2011,QU_car110,-121.49241684310611,55.02874475392417
2011,QU_car111,-121.50438026293101,55.18326777619257
2011,QU_car113,-121.51731550312188,55.188137596112334
2011,QU_car114,-121.53298440767763,55.188813868914764
2011,QU_car125,-121.35713110143047,55.126434638136416
2011,QU_car126,-120.89383668721469,54.86032648569462
2011,QU_car136,-121.33730255264814,54.972611905962104
2011,QU_car137,-121.16940200441627,54.882139639745034
2011,QU_car138,-120.95648898791467,54.867352181866075
2011,QU_car139,-121.07170852125209,54.86824856177296
2011,QU_car140,-121.03550356856672,54.89368396975644
2011,QU_car141,-121.48967583855215,55.09164894609931
2011,QU_car142,-121.36388394509592,55.125959199536844
2011,QU_car143,-121.51176403158513,55.116138625542334
2011,QU_car146,-121.53393599986714,55.14727695284642
2011,QU_car152,-121.46497640515113,55.13495103383497
2012,BP_car145,-122.61278257641105,55.533485076199085
2012,KE_car153,-122.64809572924011,55.22696574865085
2012,KE_car154,-122.53671086732196,55.129599235548426
2012,KE_car155,-122.58228241240458,55.28132148547502
2012,KE_car156,-122.60761832869976,55.14030638512235
2012,KE_car157,-122.64746415078903,55.229219079446764
2012,MO_car147,-122.59222313247041,55.7295145561136
2012,MO_car148,-122.46749998752396,55.8549317020622
2012,MO_car150,-122.53424206865103,55.694339804361164
2012,MO_car151,-122.49686343181627,55.81393449098512
2012,NA_car132,-120.19796236004726,55.110093576352014
2012,NA_car133,-120.56388269608904,54.58770245135195
2012,NA_car134,-120.3060378669979,55.05419089333466
2012,QU_car136,-121.2798894733978,54.92002416651222
2012,QU_car137,-121.1103017802583,54.85609425776965
2012,QU_car138,-120.8814106903298,54.84843530955964
2012,QU_car139,-120.92193323299624,54.89795776614706
2012,QU_car140,-120.96398606857001,54.90024383271679
2012,QU_car141,-121.40314560612148,55.07450832934057
2012,QU_car142,-121.40065826498159,55.09800529025267
2012,QU_car143,-121.55110252093024,55.112144305310075
2012,QU_car146,-121.52854295652794,55.11870511609512
2012,QU_car158,-121.6058347911746,55.13074989716491
2012,QU_car159,-120.95440042689057,54.87146458882529
2013,BP_car145,-123.02588695577144,55.671608360750845
2013,KE_car153,-122.53161940743053,55.28636612567086
2013,KE_car154,-122.52531907122585,55.092150784870284
2013,KE_car155,-122.73981346416394,55.31147942601227
2013,KE_car156,-122.59550553398807,55.13637256366814
2013,KE_car157,-122.61300203277777,55.180457243369
2013,MO_car147,-122.64849518009775,55.6633462989005
2013,MO_car150,-122.57976743654297,55.64664602856735
2013,MO_car161,-122.47340680269511,55.80162939031301
2013,NA_car132,-120.2857439730624,55.09051782168383
2013,NA_car133,-120.60743948598194,54.58728970435055
2013,QU_car136,-121.17957033334797,54.829636567108
2013,QU_car137,-120.90968453901736,54.866437186260285
2013,QU_car139,-120.56237545448258,54.98686668193326
2013,QU_car140,-120.93943320022787,54.864879248470245
2013,QU_car143,-121.51878573026572,55.11878400879544
2013,QU_car146,-121.53847390117802,55.10514180368498
2013,QU_car158,-121.5397607371601,55.11216282189407
2013,QU_car159,-120.92060578449984,54.86550988901817
2013,QU_car163,-121.76587430061457,55.098498095259885
2013,QU_car166,-121.4508531398056,55.13520981410476
2013,QU_car167,-121.3710826706418,55.15439112607286
2013,QU_car172,-121.0831404832908,54.86899181140026
2013,QU_car173,-121.49298885241255,54.78202836117255
2013,SC_car168,-123.4113545423811,55.871500654801714
2013,SC_car169,-123.43245002531161,55.89374358549505
2013,SC_car170,-123.40785910756513,55.87049481755487
2013,SC_car171,-123.34991628593788,55.8703390107643
2014,KE_car154,-122.47540402757856,55.15500078243553
2014,KE_car155,-122.76080504047448,55.297633814800065
2014,KE_car156,-122.45099979874517,55.20488658731673
2014,KE_car157,-122.47382000468815,55.17552835494549
2014,MO_car150,-122.54919392621083,55.61419814601173
2014,NA_car177,-120.56603258137257,54.99586690726065
2014,NA_car178,-120.57308407305442,54.99969592632011
2014,NA_car179,-120.57020032088518,55.08944793814241
2014,QU_car143,-121.54260717055487,55.09624255336413
2014,QU_car146,-121.52257133931067,55.071723824587984
2014,QU_car159,-120.94360064640564,54.86744629907696
2014,QU_car163,-121.78920480732852,55.09824347183949
2014,QU_car166,-121.54217577387425,55.13321410264692
2014,QU_car172,-121.02915095642147,54.83839244359966
2014,QU_car173,-121.49741640539833,54.779359834074214
2014,QU_car175,-121.36186676458298,55.160199410735224
2014,SC_car168,-123.31585087882522,55.83040427002813
2014,SC_car169,-123.37179027003897,55.8781045928522
2014,SC_car170,-123.39068805813508,55.873637205240605
2014,SC_car171,-123.34861567361283,55.85757649574631
2015,KE_car154,-122.80529122069787,55.12208144787528
2015,KE_car155,-122.61444670318099,55.409801914329364
2015,KE_car156,-122.54458472500194,55.202411702669266
2015,KE_car184,-122.39201140138158,55.18088763222741
2015,KE_car185,-122.54679244941153,55.17922509385766
2015,KE_car186,-122.54227899145366,55.197484465543106
2015,KE_car187,-122.52941381293498,55.285152504281626
2015,MO_car150,-122.49785555492386,55.60707809951126
2015,NA_car177,-120.42457929347587,54.95068397413835
2015,NA_car178,-120.66775528246934,55.073602627616935
2015,NA_car179,-120.65798643223177,55.07537275211402
2015,QU_car143,-121.54787867666134,55.18220925116686
2015,QU_car159,-120.93089299467566,54.86659057136034
2015,QU_car163,-121.74730212317819,55.10290187959261
2015,QU_car166,-121.51257769358521,55.099576486833335
2015,QU_car172,-120.97934444913761,54.848503629544936
2015,QU_car173,-121.35214637461172,54.847126510381266
2015,QU_car175,-121.39684939411691,55.092244080858386
2015,QU_car180,-120.8838117130331,54.85682782465521
2015,QU_car181,-121.43512370229885,55.06851637920322
2015,QU_car182,-121.40719598673053,55.09481966220258
2015,QU_car183,-121.33203291626081,55.176073428220306
2015,QU_car188,-121.54961992027359,55.10746378233834
2015,QU_car189,-121.45746089519481,55.095082437694344
2015,QU_car190,-121.54986352470374,55.07185518243683
2015,QU_car191,-121.58838452933328,54.76477576749712
2015,QU_car192,-120.98472771023246,54.858085430213414
2015,SC_car168,-123.36670361217028,55.855432742075045
2015,SC_car169,-123.52366636692429,56.005043229519785
2015,SC_car171,-123.32101471848249,55.89376270053967
2016,KE_car155,-122.4516596798526,55.636010988103344
2016,KE_car156,-122.4669083048515,55.2366298541185
2016,KE_car185,-122.75385522217705,55.20192721793276
2016,KE_car186,-122.44131116410959,55.2373736686394
2016,KE_car198,-122.412777439412,55.245108764693875
2016,KE_car199,-122.35445130765552,55.258055285536216
2016,KE_car200,-122.16079784723736,55.17052191179484
2016,NA_car178,-120.47688759256236,55.02418862740156
2016,NA_car179,-120.59545600384592,55.04305111800913
2016,QU_car172,-121.00841350642929,54.84471198434132
2016,QU_car175,-121.37789049624959,55.1078737445276
2016,QU_car181,-121.40345691920844,55.053267504404744
2016,QU_car182,-121.47109299101582,55.075145479918056
2016,QU_car188,-121.44429141929469,55.110123258003824
2016,QU_car189,-121.43556610472618,55.109115556232666
2016,QU_car190,-121.49396693376394,55.08885446030014
2016,QU_car191,-121.59126224847081,54.72188658091614
2016,QU_car192,-120.75182537528349,54.92137069076428
2016,QU_car194,-121.71894727073258,55.136103173555526
2016,QU_car195,-121.69115986116435,55.13767774014469
2016,QU_car196,-121.5187784257452,55.105315020833515
2016,QU_car197,-121.54907262662459,54.78643046413789
2016,SC_car171,-123.31327057438975,55.900954047281886
